Iteration,Time,MaxReturn,MeanKLBefore,LossBefore,ProcessExecTime,Perplexity,AveragePolicyStd,EnvExecTime,ExplainedVariance,MinReturn,AverageDiscountedReturn,StdReturn,MeanKL,ItrTime,dLoss,AverageReturn,Entropy,NumTrajs,LossAfter,PolicyExecTime
903,4378.224004507065,-229.1380245167788,0.0,4.911422823994371e-09,0.04405808448791504,0.0257334,0.14357142,4.1312644481658936,0.927885326002242,-539.131975478161,-201.04039871961425,72.69421407026587,0.009880131110548973,4.664914846420288,0.017538377338647937,-366.6553908123105,-3.6599655,50,-0.017538372427225113,0.09125208854675293
904,4383.130164861679,-260.4301030069543,0.0,-5.626678500902926e-08,0.04501485824584961,0.026172273,0.14392954,4.374339818954468,0.9246115253656377,-556.5353453556241,-207.51315037805523,70.90118150325942,0.006413072347640991,4.903076171875,0.013929176688193934,-373.79392167130385,-3.6430547,50,-0.013929232954978943,0.1048741340637207
905,4387.837686300278,-219.01124579231634,0.0,-6.771087690538025e-09,0.044370174407958984,0.025948392,0.14376555,4.1917548179626465,0.8896690915742033,-538.2072630070762,-198.7107913898516,81.56964099943846,0.009933573193848133,4.704596757888794,0.017409386792778925,-359.14164248229565,-3.6516457,50,-0.017409393563866615,0.09315776824951172
906,4392.7586805820465,-214.58663980427218,0.0,-1.239776614703203e-09,0.05014681816101074,0.025949994,0.14377634,4.377058744430542,0.9190268105362857,-565.6453104789099,-208.92754558919455,87.20367201500194,0.009987497702240944,4.918367385864258,0.01702443945109844,-384.1860018671638,-3.651584,50,-0.017024440690875053,0.10476350784301758
907,4397.543638706207,-250.32285860144697,0.0,-3.128051773160223e-08,0.0579075813293457,0.02596086,0.14380147,4.182418346405029,0.9178040545181873,-510.74118732811286,-201.63270373209278,59.413744275840656,0.006446607876569033,4.78231143951416,0.016051231336593474,-366.0522614942958,-3.6511652,50,-0.016051262617111206,0.09049606323242188
908,4402.519615650177,-253.50868837805598,0.0,2.1934509319976314e-08,0.04565787315368652,0.025791401,0.1436729,4.281377077102661,0.9224364063523811,-621.5949860454966,-214.5921191093733,81.60760093429211,0.006419258192181587,4.97331690788269,0.012642357081174893,-390.02787457540086,-3.6577141,50,-0.012642335146665573,0.09756851196289062
909,4407.378700733185,-207.73362828740792,0.0,1.1920929132713809e-08,0.04376387596130371,0.02551792,0.14345214,4.155933380126953,0.9104737679397098,-530.6902666274641,-199.9102182006253,70.4297758017322,0.006418469361960888,4.855550527572632,0.014017489552498041,-360.335110615799,-3.6683743,50,-0.014017477631568909,0.08921480178833008
910,4412.3130939006805,-208.0126854342929,0.0,1.00135799652179e-09,0.04490256309509277,0.025155615,0.14316095,4.274480104446411,0.9155488123904812,-568.0740085472945,-203.0995561162474,94.89116997849919,0.009991331025958061,4.931464433670044,0.01854876901507374,-372.1957128339368,-3.6826742,50,-0.018548768013715744,0.10027694702148438
911,4416.950533866882,-231.16637172490127,0.0,1.8978118632162477e-08,0.04474449157714844,0.024987401,0.14302698,4.116262912750244,0.8724067487094005,-586.8196395741171,-202.3524474262085,91.78452399670472,0.006409147754311562,4.6321516036987305,0.012670060971379016,-367.1371113016488,-3.6893835,50,-0.012670041993260384,0.09127473831176758
912,4421.8700342178345,-223.73041116114533,0.0,9.727478378351861e-09,0.04508209228515625,0.024638966,0.14274193,4.377934694290161,0.9035040469217972,-600.857952138663,-211.39378590881645,87.42675890972045,0.00640645157545805,4.916753530502319,0.01220783446431195,-389.81480909623895,-3.7034261,50,-0.012207824736833572,0.10524892807006836
913,4426.641226053238,-218.18415935009853,0.0,5.340575981449547e-09,0.04460954666137695,0.02482396,0.14288394,4.237475156784058,0.9241519688366617,-603.0774473783968,-193.11177023044328,72.98162384608524,0.009971325285732746,4.766180753707886,0.01920443376004677,-356.00655471895436,-3.695946,50,-0.019204428419470787,0.09559988975524902
914,4431.560953140259,-201.07004995826418,0.0,-1.2636184543168838e-08,0.045705556869506836,0.024731237,0.14281821,4.391190052032471,0.8799561452638696,-543.4442654012122,-199.30576781086347,72.04338716027452,0.009976786561310291,4.917042970657349,0.017343761801719815,-360.55303353048805,-3.6996882,50,-0.017343774437904358,0.10146832466125488
915,4436.291284322739,-211.56433772194256,0.0,-7.2479249269008506e-09,0.04486536979675293,0.024778955,0.14286219,4.206766843795776,0.9115939445214913,-581.8254177136448,-195.05954304470663,81.10641847747331,0.006404364015907049,4.7271857261657715,0.014756353774666664,-349.98957918593425,-3.6977606,50,-0.014756361022591591,0.09349179267883301
916,4441.1964502334595,-224.5918617646869,0.0,7.1644783439239745e-09,0.04565119743347168,0.024750212,0.14282589,4.370555400848389,0.900221331519263,-607.2024962842744,-196.1593482915828,90.01927959323652,0.006443987134844065,4.902527570724487,0.013870391708612484,-357.1553870297006,-3.6989212,50,-0.01387038454413414,0.10423016548156738
917,4445.990650892258,-240.23850088017917,0.0,2.8324127043788394e-08,0.04536700248718262,0.02438464,0.14251609,4.264918327331543,0.9122343490729663,-559.1496658085973,-207.0997953215302,68.77183507361762,0.006492393556982279,4.789063453674316,0.013044562575220908,-379.9380858638071,-3.7138019,50,-0.013044534251093864,0.09380578994750977
918,4450.933269500732,-208.34232512696386,0.0,1.0824203755532835e-08,0.04500079154968262,0.02403518,0.14221954,4.395899057388306,0.9177228464839315,-552.9078526392353,-201.66599535720707,93.77356100793136,0.009988238103687763,4.937842607498169,0.018727128973603513,-367.4464354027782,-3.7282367,50,-0.018727118149399757,0.10129666328430176
919,4455.664929866791,-219.005046007986,0.0,4.1222573798904705e-08,0.04441404342651367,0.024478316,0.14259198,4.211015462875366,0.9167561667458748,-568.4855642487039,-207.39080636639727,81.74557733056024,0.0099782794713974,4.728908061981201,0.017505228763820213,-375.3487540475007,-3.7099676,50,-0.017505187541246414,0.09393620491027832
920,4460.539798259735,-238.53018843608166,0.0,1.0085106083579376e-08,0.04763364791870117,0.024342364,0.14248723,4.354910135269165,0.9035611386219465,-552.1472895420584,-201.9222546030981,76.48368628176632,0.006420083809643984,4.872287273406982,0.013944289487600514,-368.11942563339176,-3.715537,50,-0.01394427940249443,0.10537886619567871
921,4465.274229288101,-207.31457201614091,0.0,-1.5687943388797976e-08,0.04411053657531738,0.024299193,0.14245304,4.2146382331848145,0.9047907860537034,-568.98010825965,-195.93095532767745,80.26401824943511,0.009974169544875622,4.73144006729126,0.01736461106240661,-357.6802136357526,-3.717312,50,-0.01736462675035,0.09319305419921875
922,4470.228148937225,-239.13161635128057,0.0,-2.722740255478584e-08,0.045799970626831055,0.02409974,0.14228481,4.421058177947998,0.845400879054832,-623.3016611976368,-211.37496296444863,77.04449652150664,0.009995559230446815,4.951265335083008,0.017297799479960574,-382.81981004738657,-3.7255542,50,-0.01729782670736313,0.10284113883972168
923,4475.118299007416,-225.52733681289504,0.0,1.6212464259979242e-08,0.047699928283691406,0.0241196,0.14231361,4.351224660873413,0.9272164179116028,-580.4602139213122,-201.42189738616878,79.81974550639411,0.006402545142918825,4.887453079223633,0.013638535894454407,-366.5980000111364,-3.7247305,50,-0.013638519681990147,0.09555315971374512
924,4480.137565374374,-210.69689822332197,0.0,1.194477050603382e-08,0.04543495178222656,0.024033312,0.14223048,4.461271524429321,0.916092858976413,-556.8427731519774,-202.1411378539855,78.3992978538666,0.006411663722246885,5.0144054889678955,0.014941395097970656,-363.577080622404,-3.7283144,50,-0.01494138315320015,0.10337424278259277
925,4484.940437078476,-226.9712952377538,0.0,1.1062621929625038e-08,0.04381966590881348,0.02412003,0.14229867,4.285494565963745,0.914745367808505,-598.6338906349642,-205.95364407251253,90.05553792480376,0.009974832646548748,4.800251483917236,0.018580308070778706,-374.3907579896562,-3.7247126,50,-0.018580297008156776,0.09493684768676758
926,4489.867290735245,-221.79033553961102,0.0,7.998943729603525e-09,0.04677438735961914,0.02407249,0.14227165,4.388793706893921,0.926863651436479,-559.9670020232079,-206.27467158483876,77.49375828899626,0.006453399080783129,4.924102783203125,0.012895683375001354,-370.9964028224976,-3.7266855,50,-0.012895675376057625,0.10326528549194336
927,4494.6463367938995,-233.82458558194787,0.0,-2.8634071114197468e-08,0.04425406455993652,0.02368005,0.14193663,4.257859945297241,0.9286469523716272,-579.4552985204267,-201.68347562159636,67.20267397290381,0.006468744017183781,4.77643346786499,0.014288923940062759,-361.6962902973106,-3.7431223,50,-0.014288952574133873,0.0927739143371582
928,4499.61278796196,-224.9393948145737,0.0,-2.145767119543507e-09,0.045851945877075195,0.02371594,0.14195772,4.41190242767334,0.9265613962230563,-590.3675674143469,-200.96845180171152,81.84905398670804,0.006412924267351627,4.961424350738525,0.014903473384678456,-365.2826449832022,-3.741608,50,-0.014903475530445576,0.10443258285522461
929,4504.3463706970215,-222.91589520782674,0.0,5.006790093631253e-09,0.04450416564941406,0.02370555,0.14194813,4.206360340118408,0.9268409384160408,-621.7034201024288,-207.8183777054527,87.35847347300825,0.006429804023355246,4.730978727340698,0.013313231408595971,-378.93521849224015,-3.742046,50,-0.013313226401805878,0.10008764266967773
930,4509.27153468132,-228.0049391877737,0.0,-4.6086309879456167e-08,0.04563021659851074,0.023316944,0.14160386,4.38609766960144,0.9231707224541426,-516.1598223015571,-197.60389869889133,71.93520505709594,0.0064079477451741695,4.922162055969238,0.01327640983760503,-356.1706212237506,-3.758575,50,-0.01327645592391491,0.1050407886505127
931,4514.023775339127,-220.36098072057544,0.0,-1.7738342350526182e-08,0.04471421241760254,0.023025578,0.14135048,4.221086025238037,0.9236923072485577,-600.8257695065108,-201.24622720908138,84.90516057983616,0.006433545146137476,4.747312068939209,0.012704162815213138,-363.8492895592357,-3.7711496,50,-0.012704180553555489,0.09383583068847656
932,4519.057898521423,-209.88457646964048,0.0,-3.290176309178605e-08,0.04764986038208008,0.022696218,0.14104995,4.48569130897522,0.9319588238791962,-554.0763745483146,-199.72641984192174,69.72120726081548,0.006417448632419109,5.031515121459961,0.014693672463298668,-359.52370878162225,-3.785557,50,-0.01469370536506176,0.11029219627380371
933,4523.959355592728,-211.95416976920106,0.0,3.366470480159478e-08,0.044873714447021484,0.022596873,0.1409699,4.3382415771484375,0.930072539850944,-539.586007660109,-203.37803958760458,80.19563818663278,0.006424490362405777,4.8988423347473145,0.013665091383458616,-371.559581828889,-3.7899437,50,-0.013665057718753815,0.09813714027404785
934,4529.061831474304,-216.43085850410824,0.0,2.1171569386524425e-08,0.05052471160888672,0.022124764,0.14054745,4.532403945922852,0.9200483722518953,-572.0656416295028,-198.0052372641137,65.63238737916767,0.00977063924074173,5.099756956100464,0.021189498466252843,-352.60534403124467,-3.8110578,50,-0.021189477294683456,0.1067342758178711
935,4534.180722951889,-233.91173949898877,0.0,2.70843507621521e-08,0.06323575973510742,0.021829346,0.14028922,4.382364988327026,0.9384742074373802,-508.7953536733501,-203.60034352474187,71.50357449111448,0.006407174747437239,5.116085767745972,0.012970263214409528,-362.3925067669368,-3.8245,50,-0.012970236130058765,0.09888505935668945
936,4539.164731264114,-239.51449558741203,0.0,1.678466787780053e-08,0.04695892333984375,0.021787126,0.14024879,4.444958925247192,0.9244856970505102,-483.07998832848045,-202.81729813917644,65.88007609172207,0.00644326489418745,4.978927135467529,0.013372892534732728,-361.0468509165016,-3.826436,50,-0.01337287575006485,0.10271573066711426
937,4544.383874177933,-227.37370695023543,0.0,1.4781951662712345e-08,0.08631658554077148,0.021772632,0.14023119,4.523545503616333,0.9311787281561436,-512.6277591172969,-195.19429521272718,62.41562298438473,0.0064208717085421085,5.216315507888794,0.014644857376813647,-352.57706843407266,-3.8271015,50,-0.014644842594861984,0.10519075393676758
938,4549.14808177948,-211.56904880840855,0.0,5.2452087118126656e-09,0.04499316215515137,0.021722578,0.14017867,4.2370922565460205,0.8828812074679143,-559.7355472228419,-202.5753012185561,83.71098160453234,0.009775888174772263,4.761109352111816,0.01851226727664468,-370.07588421741036,-3.8294032,50,-0.018512262031435966,0.09722781181335449
939,4554.110646724701,-249.84602751995087,0.0,8.344650304081824e-09,0.07601714134216309,0.021808995,0.14025933,4.34067702293396,0.9148244921116311,-581.6147697558716,-200.47515013235792,84.18547053641657,0.006504217628389597,4.959834337234497,0.014499637261033094,-367.6273164733937,-3.8254328,50,-0.01449962891638279,0.09837746620178223
940,4558.878945350647,-236.00532343311517,0.0,6.580352707175052e-09,0.045157432556152344,0.021658048,0.14012642,4.250085115432739,0.8467414258820594,-543.8648412048701,-202.33477531419908,85.83066224793454,0.006454456131905317,4.765562534332275,0.014514410929381771,-364.19784434258037,-3.8323781,50,-0.014514404349029064,0.0963582992553711
941,4564.094262123108,-227.82360663187248,0.0,-4.730224745230771e-08,0.10624337196350098,0.021792306,0.1402545,4.497886419296265,0.9061333677302721,-531.6568350444055,-198.7923290913438,64.92785322189397,0.009949641302227974,5.212703227996826,0.01653102525472505,-358.67457122649336,-3.8261983,50,-0.016531072556972504,0.10455679893493652
942,4569.508332014084,-248.3530475462414,0.0,-2.574920721087892e-09,0.061409950256347656,0.021874348,0.14033379,4.735183238983154,0.9385062018505058,-511.41275348816976,-205.07741489170564,67.60015887201511,0.006526743993163109,5.410944700241089,0.015060428749024801,-367.3571551367962,-3.8224406,50,-0.015060431323945522,0.10454344749450684
943,4574.926725625992,-224.22991596858296,0.0,1.4114379887075756e-08,0.07084488868713379,0.021854332,0.14031607,4.764278411865234,0.9259303746112604,-601.00645759205,-204.45936811243243,86.39826223093567,0.006424865685403347,5.415587663650513,0.013450428988039498,-377.4745483428435,-3.8233562,50,-0.01345041487365961,0.10334420204162598
944,4579.660850524902,-208.95057142484387,0.0,8.249283034444943e-09,0.06882262229919434,0.021643331,0.14011382,4.191407203674316,0.9244269243860406,-511.174187906925,-204.54687984111558,72.5736084942869,0.00641535734757781,4.7288665771484375,0.013659038448333938,-370.24930046687507,-3.8330579,50,-0.013659030199050903,0.09220433235168457
945,4584.746763467789,-214.97927500703085,0.0,-2.636909535169707e-08,0.05858135223388672,0.021635082,0.1401065,4.341787576675415,0.8760452394984244,-638.599123384548,-215.23491867812245,80.33779415054865,0.006459210067987442,5.083160877227783,0.015568979723751042,-392.822477356811,-3.833439,50,-0.015569006092846394,0.10195469856262207
946,4589.749788761139,-221.16545382126472,0.0,-6.484985437538171e-09,0.05243492126464844,0.021655157,0.1401185,4.298236846923828,0.907159578716803,-504.2965350354508,-195.4078237538034,70.88049476300978,0.009951169602572918,5.000085115432739,0.01493306275159112,-348.12865246675904,-3.8325117,50,-0.014933069236576557,0.09300780296325684
947,4594.854264497757,-203.97772484182116,0.0,2.963543010991998e-08,0.04679989814758301,0.022016838,0.14046694,4.368169546127319,0.9305688287461885,-514.2934485061733,-197.44366617506526,75.86687130382796,0.009965864941477776,5.101277589797974,0.018002822828293574,-352.07584723931484,-3.8159478,50,-0.018002793192863464,0.09681987762451172
948,4599.5574424266815,-209.92665175647167,0.0,1.0061263822080946e-08,0.04481863975524902,0.02210437,0.14053869,4.142645359039307,0.9308509221894317,-525.2373616952079,-187.15900966854676,66.01968770067323,0.006427150685340166,4.699382066726685,0.015329151231050275,-333.7803562562044,-3.81198,50,-0.015329141169786453,0.09334611892700195
949,4604.599865436554,-213.4367076523512,0.0,1.850128228397807e-08,0.04618573188781738,0.021758985,0.14022914,4.458681583404541,0.9369702791407921,-517.1524938170878,-200.8966077233889,69.08053831335272,0.009904167614877224,5.035903453826904,0.017376696565747807,-361.42970722545266,-3.8277285,50,-0.017376678064465523,0.10317349433898926
950,4609.357975244522,-233.45884498695986,0.0,-3.111362500973769e-09,0.04467058181762695,0.021620907,0.1400859,4.229123592376709,0.9035860577662389,-551.8983940521429,-200.4349962951628,71.42916168094145,0.006529755424708128,4.755415201187134,0.013369458410143809,-359.58169628968494,-3.8340945,50,-0.01336946152150631,0.09559416770935059
951,4614.365118980408,-208.27124468841217,0.0,-2.5081634547063913e-08,0.05395770072937012,0.021119399,0.13960811,4.460387945175171,0.9394498349035956,-541.3876655309255,-210.5920002184378,79.27222381944526,0.009935619309544563,5.004576921463013,0.01719584043025968,-377.62764358740793,-3.8575633,50,-0.017195865511894226,0.1080479621887207
952,4619.2666692733765,-226.13379854235876,0.0,-1.76429750808893e-08,0.047014713287353516,0.021135459,0.13961922,4.358937740325928,0.9174971842237676,-626.0041385308117,-203.5175930977465,86.17149139342641,0.006459329277276993,4.898883819580078,0.013732675515115034,-369.15709563005095,-3.8568032,50,-0.013732693158090115,0.09886550903320312
953,4624.233079195023,-218.23776886361568,0.0,-1.5020370724982968e-08,0.04601025581359863,0.020818874,0.13931794,4.421113729476929,0.924239992494549,-542.120531537293,-195.06665103170664,83.30937537682038,0.006401469465345144,4.963808536529541,0.013279448144137618,-349.27441279798745,-3.8718953,50,-0.013279463164508343,0.10745954513549805
954,4628.955604791641,-218.2686265266558,0.0,-4.072189341286503e-08,0.04417753219604492,0.02080394,0.13930203,4.19611668586731,0.9127992506320084,-578.3571395906956,-192.48953799332023,74.64007029136742,0.009877964854240417,4.719890594482422,0.017261823895573514,-341.6254978543995,-3.872613,50,-0.017261864617466927,0.09603357315063477
955,4633.998055934906,-217.5012364843459,0.0,2.0551681245706277e-08,0.046950578689575195,0.020724596,0.13924794,4.476699590682983,0.9368423533256611,-540.6824951411174,-197.92042329947185,76.30131314959392,0.006419684737920761,5.0392961502075195,0.0161836539089677,-353.350142869778,-3.876434,50,-0.016183633357286453,0.1088571548461914
956,4638.9819848537445,-235.51420381302137,0.0,-3.528594971768939e-09,0.044907569885253906,0.020425932,0.13894852,4.434225797653198,0.9094497846237801,-592.0250311437616,-209.2370317884579,72.51247974005479,0.009880206547677517,4.981280326843262,0.015685994374752044,-381.6537188155692,-3.89095,50,-0.015685997903347015,0.0963292121887207
957,4643.915279626846,-212.74326073988544,0.0,3.2472609490241666e-08,0.045798540115356445,0.020513408,0.13903442,4.390362501144409,0.8828342027402223,-532.9160238996918,-202.27492710880546,82.2064890759272,0.006465947721153498,4.92835807800293,0.014242662924527139,-368.3656853869294,-3.8866765,50,-0.014242630451917648,0.10200095176696777
958,4648.728671073914,-233.3622034382184,0.0,2.231597839852384e-08,0.0452728271484375,0.02059615,0.1391229,4.294833660125732,0.9019821350654418,-631.173209297064,-213.8285649226269,88.82082038776402,0.009953847154974937,4.810736894607544,0.01725858260095059,-390.23514845492855,-3.882651,50,-0.01725856028497219,0.09865283966064453
959,4653.658251047134,-210.53595294024996,0.0,5.340575981449547e-09,0.04553484916687012,0.020639703,0.13916259,4.386041164398193,0.8915117607630696,-497.6024283495539,-198.5838365168892,70.04005522251404,0.006447209045290947,4.92693305015564,0.013666612780093956,-355.01715423184083,-3.8805387,50,-0.013666607439517975,0.10647034645080566
960,4658.387097120285,-242.07166831498466,0.0,-2.6702879907247734e-09,0.04421877861022949,0.020366432,0.13888787,4.206268072128296,0.913188159220542,-606.1169031051867,-204.85537351113788,87.73533197140277,0.00986664928495884,4.726158142089844,0.018178845879435634,-371.43779820984133,-3.8938673,50,-0.018178848549723625,0.0941319465637207
961,4663.195579767227,-241.40223372083233,0.0,-1.1682510070443186e-08,0.04598498344421387,0.0203005,0.1388428,4.294703722000122,0.9223676649498793,-528.13711092358,-202.78229956980783,72.12190262794002,0.006427992135286331,4.80581521987915,0.014245210640132733,-364.97356888682464,-3.8971097,50,-0.014245222322642803,0.10167932510375977
962,4667.864726305008,-217.0060281897343,0.0,-1.4114379887075756e-08,0.04366183280944824,0.019929271,0.13847217,4.155287027359009,0.9335925896891945,-577.6501550261905,-205.3964345743736,77.95239399982995,0.009910015389323235,4.6664769649505615,0.017524025258421894,-370.46140842601403,-3.9155657,50,-0.01752403937280178,0.09155154228210449
963,4672.888473272324,-218.8634999604131,0.0,-5.62667867853861e-09,0.04539752006530762,0.019477043,0.13801491,4.490581512451172,0.9337583809418373,-614.3304602975638,-202.0701722900699,80.2441615859607,0.009931454434990883,5.021129608154297,0.019560279285907534,-367.065198641972,-3.9385188,50,-0.019560284912586212,0.10541749000549316
964,4677.5830953121185,-216.9864907387322,0.0,3.7956237264324955e-08,0.04399466514587402,0.019286025,0.13781811,4.174266815185547,0.9040196033048487,-586.246103238296,-203.64983958570272,93.09138670940465,0.006440495140850544,4.691992521286011,0.014887737813591428,-373.638667310252,-3.9483745,50,-0.014887699857354164,0.09363770484924316
965,4682.535559654236,-221.9601556164414,0.0,-1.2600422039099612e-08,0.04529428482055664,0.019049238,0.13757211,4.4154064655303955,0.9172346196171933,-512.8249104150387,-197.58998265980557,58.9769366026971,0.006424471270292997,4.94988489151001,0.011451025000214443,-349.9882433032523,-3.9607282,50,-0.011451037600636482,0.1021108627319336
966,4687.234941482544,-244.36258407204585,0.0,2.3841858265427618e-08,0.0441441535949707,0.019059228,0.1375792,4.181394338607788,0.9387714869996051,-621.5408205471441,-204.04129026109277,81.53763749428161,0.006422008387744427,4.696771621704102,0.014235868677497265,-367.2246193326127,-3.960204,50,-0.014235844835639,0.0934898853302002
967,4692.243195772171,-242.75334418711472,0.0,-2.4557114119971857e-09,0.0456843376159668,0.018864935,0.137379,4.478271484375,0.9318072461359456,-554.6109909168462,-203.40755580915126,74.47257926568783,0.009927806444466114,5.005659103393555,0.018209462392330122,-365.26815788473374,-3.9704504,50,-0.018209464848041534,0.09979534149169922
968,4697.0171184539795,-203.8466856190771,0.0,3.5476684701052363e-08,0.04418039321899414,0.018874494,0.13740043,4.186417102813721,0.90983161536229,-628.6175568519,-201.46103295655905,90.6471668974503,0.006401283200830221,4.768985033035278,0.013663334858417642,-361.5747501510541,-3.9699438,50,-0.01366329938173294,0.09419536590576172
969,4701.9146938323975,-220.11478827574877,0.0,2.8610229740877458e-09,0.04704093933105469,0.018913265,0.13743363,4.362608909606934,0.908088950675234,-589.2447976005118,-204.257250559713,74.25342317357094,0.006452291738241911,4.894991636276245,0.012898479655385042,-367.9806730598316,-3.9678917,50,-0.012898476794362068,0.10320019721984863
970,4706.738932847977,-209.44524210434903,0.0,-5.149841442175784e-09,0.04524731636047363,0.018912401,0.13743794,4.257973670959473,0.8987581273661733,-534.1191417258404,-201.6753256758559,73.65693665144566,0.006453016772866249,4.821580171585083,0.01418669193088995,-359.25625173246436,-3.9679375,50,-0.014186697080731392,0.09594035148620605
971,4711.846747636795,-226.8871515462057,0.0,-1.754760781125242e-08,0.09870266914367676,0.01897134,0.13749416,4.4710023403167725,0.9303416745968043,-592.081176189043,-200.48963663147256,80.90216815598494,0.00990772433578968,5.105112075805664,0.016494787445664016,-358.34181881146156,-3.9648259,50,-0.016494804993271828,0.10593223571777344
972,4716.726293087006,-224.49847928622043,0.0,-1.8215178698710588e-08,0.05703091621398926,0.018890552,0.13742334,4.087200880050659,0.9083745666007836,-547.6341098478174,-200.83474260891057,80.33946394457062,0.009964833967387676,4.87453556060791,0.015559500494600087,-363.3045760261614,-3.9690933,50,-0.015559518709778786,0.08726954460144043
973,4721.819486141205,-211.15703588208737,0.0,2.2220611128886958e-08,0.06577467918395996,0.018824102,0.13735455,4.301356554031372,0.8945985495044144,-534.0324214075874,-199.81102358185896,80.31675870352666,0.009947524406015873,5.090092182159424,0.014577526468038116,-359.1417631047873,-3.9726171,50,-0.014577504247426987,0.0980842113494873
974,4726.6320106983185,-230.5212400269716,0.0,-1.280307770912259e-08,0.043712615966796875,0.018813765,0.13734274,4.062701225280762,0.8938314955465113,-558.9532871958,-206.21412575628622,78.24700503425646,0.009929798543453217,4.808231353759766,0.017281823095679272,-370.0852043967471,-3.9731665,50,-0.01728183589875698,0.08925819396972656
975,4731.589400053024,-222.47833293936267,0.0,-1.287460360543946e-08,0.047186851501464844,0.018657887,0.13717389,4.377512216567993,0.9176773198766192,-537.9027562283846,-192.79776923249213,72.94180649443308,0.006401481572538614,4.949339389801025,0.01292797194421258,-348.4695258424049,-3.9814863,50,-0.012927984818816185,0.0985260009765625
976,4736.3741953372955,-213.29709750577757,0.0,3.1471252270875993e-09,0.04518866539001465,0.018638374,0.13715234,4.2097978591918945,0.920902532291394,-519.4108626611657,-192.01488938884472,68.13745156578379,0.006426977459341288,4.779491186141968,0.012032863105833513,-338.3099179171521,-3.9825327,50,-0.012032859958708286,0.10006189346313477
977,4741.391052246094,-256.1573360506553,0.0,3.910064716450279e-09,0.06293153762817383,0.018476898,0.13698867,4.4328508377075195,0.9144736224232283,-609.7913072729413,-202.269459256891,77.18293498114902,0.006407567765563726,5.01378321647644,0.013544818571209927,-362.65252952361834,-3.991234,50,-0.01354481466114521,0.11706256866455078
978,4746.115766763687,-204.1533520467726,0.0,-3.2138824934691e-08,0.04559469223022461,0.018689195,0.13721474,4.1901044845581055,0.9250098134394987,-521.9686456163919,-195.92524186516198,75.16772210854984,0.006462878547608852,4.719626426696777,0.014976744066178327,-351.582264461816,-3.9798098,50,-0.014976776205003262,0.09725522994995117
979,4751.148665428162,-228.67969668258092,0.0,-1.1444091896350983e-08,0.045363664627075195,0.018654391,0.13716552,4.464055061340332,0.8820293853472604,-522.1713800288694,-202.76338952356633,71.46412700479056,0.009891679510474205,5.030277490615845,0.015296142280101677,-364.8904215542927,-3.9816737,50,-0.015296153724193573,0.12066245079040527
980,4756.238931179047,-216.86387720560924,0.0,1.0633468328080653e-08,0.04585385322570801,0.018942934,0.1374425,4.365623712539673,0.9147954307393598,-477.0018291692982,-191.92434622487042,64.95322431779863,0.006408968940377235,5.0853588581085205,0.013777598196267782,-341.0055300345291,-3.9663243,50,-0.013777587562799454,0.10187602043151855
981,4761.203497409821,-211.32901304857808,0.0,-1.5640258865801115e-08,0.04615473747253418,0.019007057,0.13750929,4.407824754714966,0.9209868096409133,-563.7217068814388,-202.71514050210277,73.44679083557659,0.006412549410015345,4.958787679672241,0.014129109872877521,-366.0258664114632,-3.962945,50,-0.014129125513136387,0.09905099868774414
982,4766.226127147675,-217.23936734993802,0.0,6.341934088993639e-09,0.05887484550476074,0.018608464,0.1370823,4.325775861740112,0.9297914746233295,-609.6026263179058,-198.39151279859504,77.50106414827127,0.009963053278625011,5.019682884216309,0.014297630460560207,-359.4036151072867,-3.9841387,50,-0.014297624118626118,0.1000528335571289
983,4771.084777593613,-203.11208994261966,0.0,-5.435943695175638e-09,0.044866085052490234,0.018467695,0.1369291,4.303399562835693,0.9320485380748734,-593.1850451573085,-205.50177550061656,89.6996939080289,0.009952321648597717,4.853498935699463,0.016567845049500374,-370.0632984551896,-3.9917324,50,-0.01656785048544407,0.09838104248046875
984,4776.075350046158,-202.3818067046414,0.0,-9.536742923144104e-11,0.07630729675292969,0.018450966,0.13690576,4.334130048751831,0.9224589447683167,-614.5886327787384,-195.38942946370247,92.22567527355856,0.006412398535758257,4.987753629684448,0.013432141298055651,-351.374579087161,-3.9926386,50,-0.01343214139342308,0.1011803150177002
985,4780.858124256134,-197.70134305016748,0.0,1.3351439953623867e-09,0.04724264144897461,0.018242685,0.13668461,4.243663549423218,0.9187520788296923,-613.7418533636561,-205.35229776052768,88.9264070400384,0.006407698150724173,4.780103445053101,0.013676553437113714,-374.73122619324147,-4.003991,50,-0.013676552101969719,0.09551715850830078
986,4785.8821144104,-215.05326063771682,0.0,-3.771781820205433e-08,0.05909466743469238,0.018058527,0.13648315,4.4649293422698975,0.9141067743901766,-540.2599771736768,-204.01689876527828,72.20715405572946,0.009930778294801712,5.0213258266448975,0.019267893862725316,-369.1539649562312,-4.0141373,50,-0.019267931580543518,0.10635519027709961
987,4790.6697998046875,-242.1481397652548,0.0,-1.3923645347801994e-08,0.04462409019470215,0.017998548,0.13641529,4.2348973751068115,0.8966587611092913,-481.9680056600902,-197.75433868489526,59.90451077580178,0.00647386722266674,4.782726526260376,0.012221018829941421,-352.43368681316736,-4.017464,50,-0.012221032753586769,0.09697437286376953
